Date/Time,Environment:Site Daylight Saving Time Status [](Hourly),Environment:Site Day Type Index [](Hourly),AHU1 LIGHTS:Lights Electric Power [W](Hourly),AHU2 LIGHTS:Lights Electric Power [W](Hourly),AHU3 LIGHTS:Lights Electric Power [W](Hourly),AHU4 LIGHTS:Lights Electric Power [W](Hourly),AHU1:Zone Thermostat Air Temperature [C](Hourly),AHU1:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),AHU2:Zone Thermostat Air Temperature [C](Hourly),AHU2:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),AHU3:Zone Thermostat Air Temperature [C](Hourly),AHU3:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),AHU4:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),AHU1 VRF TERMINAL UNIT:Zone VRF Air Terminal Total Cooling Rate [W](Hourly),AHU2 VRF TERMINAL UNIT:Zone VRF Air Terminal Total Cooling Rate [W](Hourly),AHU3 VRF TERMINAL UNIT:Zone VRF Air Terminal Total Cooling Rate [W](Hourly),AHU4 VRF TERMINAL UNIT:Zone VRF Air Terminal Total Cooling Rate [W](Hourly),LG ARUB121BTE4 VRF HEAT PUMP:VRF Heat Pump Total Cooling Rate [W](Hourly),LG ARUB121BTE4 VRF HEAT PUMP:VRF Heat Pump Part Load Ratio [](Hourly),VRFCOOLCAPFT:Performance Curve Output Value [](Hourly) 
 01/23  08:00:00,0,6,205,211,202,65,22.28123421,22.22,22.26420003,22.22,22.24301721,22.22,22.22,3383.487462,2901.399403,1501.804962,1038.289379,10248.37626,0.245734517,0.764702168
 01/23  09:00:00,0,6,189,815,259,65,22.22369793,22.22,22.22248004,22.22,22.22285548,22.22,22.22,1881.649963,2395.575795,722.4815602,900.672947,7306.822853,0.177122954,0.761583821
 01/23  10:00:00,0,6,188,868,321,65,22.22442696,22.22,22.22316698,22.22,22.22348494,22.22,22.22,2680.576002,3065.305651,1521.138212,852.6416697,9534.703743,0.230688736,0.762984286
 01/23  11:00:00,0,6,186,836,331,65,22.22467456,22.22,22.22344815,22.22,22.22374218,22.22,22.22,3322.011035,3489.285288,1998.242639,838.7899374,11069.29463,0.267776036,0.763151977
 01/23  12:00:00,0,6,188,849,298,65,22.22470915,22.22,22.22352113,22.22,22.22383057,22.22,22.22,3727.06164,4041.055883,2203.448873,838.5951654,12235.62934,0.296084926,0.762908959
 01/23  13:00:00,0,6,188,817,296,65,22.2249768,22.22,22.2237384,22.22,22.22408279,22.22,22.22,4331.152005,4649.006518,2586.376556,845.1733746,13843.38216,0.334903549,0.763097692
 01/23  14:00:00,0,6,188,805,320,65,22.22511982,22.22,22.22387424,22.22,22.22416512,22.22,22.22,4655.545455,4610.705374,3344.628676,850.8078751,14897.42971,0.359976108,0.7640075
 01/23  15:00:00,0,6,188,879,328,65,22.22526049,22.22,22.2239958,22.22,22.22425512,22.22,22.22,4408.32693,4585.004033,3116.031797,857.9000351,14401.08925,0.348737612,0.76232818
 01/23  16:00:00,0,6,188,833,299,65,22.224853,22.22,22.22372577,22.22,22.2239374,22.22,22.22,3688.636783,3951.034427,2595.382187,856.4700455,12518.08149,0.305238433,0.757086087
 01/23  17:00:00,0,6,188,892,277,65,22.22447618,22.22,22.22346412,22.22,22.22367577,22.22,22.22,3702.534823,3802.61765,2303.281877,850.332874,12083.64836,0.294476582,0.757546557
 01/23  18:00:00,0,6,188,886,308,65,22.22454196,22.22,22.22356589,22.22,22.22375841,22.22,22.22,4549.495219,3777.737798,2792.749344,845.7588586,13395.68682,0.325375063,0.76001599
 01/23  19:00:00,0,6,189,871,316,65,22.2207223,22.22,22.22063921,22.22,22.22061638,22.22,22.22,2942.194575,2846.112431,1435.132318,836.8464598,9475.097912,0.230335265,0.759459715
 01/23  20:00:00,0,6,77,15,75,65,24.65682324,25.56,24.02481826,25.56,23.76513937,25.56,25.56,25.48598464,0,0,145.7544454,202.7544442,2.50E-02,0.734570262
 01/23  21:00:00,0,6,130,677,169,65,25.56018193,25.56,25.39999531,25.56,24.79128042,25.56,25.56,415.1297135,0,0,629.3969053,1451.430227,0.15,0.743312267
 01/23  22:00:00,0,6,87,217,104,65,25.56022903,25.56,25.55717573,25.56,25.00589311,25.56,25.56,446.5464733,0,0,631.9725764,1359.751571,0.15,0.746495391
 01/23  23:00:00,0,6,0,9,0,65,25.56021636,25.56,25.55694891,25.56,25.01343063,25.56,25.56,421.3718865,0,0,645.6421464,1284.956008,0.15,0.742124409
 01/23  24:00:00,0,6,0,5,0,65,25.56023551,25.56,25.55983785,25.56,25.02870751,25.56,25.56,456.0364044,0,0,655.5556829,1322.43062,0.15,0.750113631
 01/24  01:00:00,0,7,0,8,0,65,25.56023791,25.56,25.56036647,25.56,25.05476765,25.56,25.56,463.1680241,0,0,661.5971556,1428.84969,0.15,0.759741408
 01/24  02:00:00,0,7,0,11,0,65,25.56025591,25.56,25.56035335,25.56,25.08648771,25.56,25.56,483.9250734,0,0,661.0664703,1459.674362,0.15,0.765978674
 01/24  03:00:00,0,7,0,11,0,65,25.56024684,25.56,25.56038439,25.56,25.08842036,25.56,25.56,474.1303317,0,0,661.9572433,1407.619359,0.15,0.76657817
 01/24  04:00:00,0,7,0,14,0,65,25.5602201,25.56,25.56035675,25.56,25.08229574,25.56,25.56,470.7301804,0,0,662.8726957,1450.453144,0.15,0.772400098
 01/24  05:00:00,0,7,0,10,0,65,25.56021584,25.56,25.56038414,25.56,25.06093212,25.56,25.56,443.1428932,0,0,662.2899141,1356.084274,0.15,0.768552439
 01/24  06:00:00,0,7,0,13,0,65,25.56021147,25.56,25.56039588,25.56,25.03690251,25.56,25.56,440.8916713,0,0,660.2536379,1372.709587,0.15,0.771307642
 01/24  07:00:00,0,7,0,13,0,65,25.56025824,25.56,25.56031915,25.56,25.13013319,25.56,25.56,550.9238684,0,0,660.1588743,1604.430158,0.15,0.787874397
 01/24  08:00:00,0,7,201,7,167,65,25.56044712,25.56,25.56012866,25.56,25.44693981,25.56,25.56,914.103824,167.1126047,0,668.5655217,2632.865101,0.15,0.825928482
 01/24  09:00:00,0,7,188,310,217,65,22.31747388,22.22,22.31126508,22.22,22.29307092,22.22,22.22,3639.221689,3459.852993,2146.042295,1051.348,11769.02277,0.26164251,0.817983255
 01/24  10:00:00,0,7,188,876,303,65,22.22619707,22.22,22.22277102,22.22,22.22502634,22.22,22.22,2817.606313,3627.672896,1452.673552,914.5914963,10241.58214,0.230028787,0.821919753
 01/24  11:00:00,0,7,175,805,289,65,22.2267273,22.22,22.22253517,22.22,22.22553695,22.22,22.22,3109.279815,3662.405503,1627.678948,865.5094407,10692.90215,0.239759433,0.823332115
 01/24  12:00:00,0,7,184,848,316,65,22.22766131,22.22,22.22383241,22.22,22.22628574,22.22,22.22,3496.829328,3854.721755,1924.221241,849.8364525,11553.0962,0.259760756,0.821134225
 01/24  13:00:00,0,7,188,841,328,65,22.22785473,22.22,22.22563089,22.22,22.22650828,22.22,22.22,3340.810906,3572.151331,1797.549726,843.5740477,10974.68655,0.251435306,0.805248184
 01/24  14:00:00,0,7,188,824,306,65,22.22638743,22.22,22.22474549,22.22,22.22529064,22.22,22.22,2190.944224,2662.719844,758.6604633,834.4933079,7855.377848,0.1845844,0.785085853
 01/24  15:00:00,0,7,188,845,309,65,22.224793,22.22,22.22353183,22.22,22.2238537,22.22,22.22,1806.825208,2251.415011,722.0719013,821.7380935,7010.699068,0.167786034,0.771435674
 01/24  16:00:00,0,7,188,783,312,65,22.22068964,22.22,22.22055946,22.22,22.22056623,22.22,22.22,2610.531143,2605.935141,1364.893825,814.1518991,8807.748166,0.210596935,0.772102374
 01/24  17:00:00,0,7,186,759,311,65,22.22001065,22.22,22.22001151,22.22,22.22000921,22.22,22.22,2537.614633,2526.966797,1333.757648,809.6489757,8619.497565,0.206093152,0.772114008
 01/24  18:00:00,0,7,165,730,232,65,24.93632645,25.56,24.78543537,25.56,24.42912042,25.56,25.56,557.6322159,0,0,315.9406878,1134.051216,8.00E-02,0.766443923
 01/24  19:00:00,0,7,74,89,89,65,25.56004082,25.56,25.25082491,25.56,25.01312101,25.56,25.56,272.8909348,0,0,566.7880608,1036.798607,0.15,0.705605597
 01/24  20:00:00,0,7,0,3,0,65,25.56007322,25.56,24.9684348,25.56,24.54505015,25.56,25.56,3.836378868,0,0,601.5681266,728.5305776,0.15,0.63096368
 01/24  21:00:00,0,7,0,0,0,65,25.48344023,25.56,24.69742434,25.56,24.10538604,25.56,25.56,0,0,0,0,0,0,0.608178656
 01/24  22:00:00,0,7,0,13,0,65,25.26801043,25.56,24.51364988,25.56,23.75294956,25.56,25.56,0,0,0,0,0,0,0.608178656
 01/24  23:00:00,0,7,0,1,0,65,24.99348469,25.56,24.26289525,25.56,23.38588637,25.56,25.56,0,0,0,0,0,0,0.608178656
 01/24  24:00:00,0,7,0,0,0,65,24.66962612,25.56,24.02534691,25.56,22.97184909,25.56,25.56,0,0,0,0,0,0,0.608178656
 01/25  01:00:00,0,1,0,3,0,65,24.39628616,25.56,23.82012797,25.56,22.62357601,25.56,25.56,0,0,0,0,0,0,0.608178656
 01/25  02:00:00,0,1,0,5,0,65,24.09232932,25.56,23.62892883,25.56,22.25936537,25.56,25.56,0,0,0,0,0,0,0.608178656
 01/25  03:00:00,0,1,0,4,0,65,23.70369776,25.56,23.36063713,25.56,21.80041232,25.56,25.56,0,0,0,0,0,0,0.608178656
 01/25  04:00:00,0,1,0,2,0,65,23.47769298,25.56,23.15571359,25.56,21.53783283,25.56,25.56,0,0,0,0,0,0,0.608178656
 01/25  05:00:00,0,1,0,0,0,65,23.1411523,25.56,22.88465547,25.56,21.19575852,25.56,25.56,0,0,0,0,0,0,0.608178656
 01/25  06:00:00,0,1,0,3,0,65,22.73581614,25.56,22.49410097,25.56,20.78403825,25.56,25.56,0,0,0,0,0,0,0.608178656
 01/25  07:00:00,0,1,0,0,0,65,22.52186538,25.56,22.30544726,25.56,20.57962422,25.56,25.56,0,0,0,0,0,0,0.608178656
 01/25  08:00:00,0,1,0,11,0,65,22.40747131,25.56,22.18596389,25.56,20.48218912,25.56,25.56,0,0,0,0,0,0,0.608178656
 01/25  09:00:00,0,1,0,4,0,65,22.51402458,25.56,22.26369942,25.56,20.65610667,25.56,25.56,0,0,0,0,0,0,0.608178656
 01/25  10:00:00,0,1,0,4,0,65,23.14107769,25.56,22.74599545,25.56,21.38769418,25.56,25.56,0,0,0,0,0,0,0.608178656
 01/25  11:00:00,0,1,0,6,0,65,23.97825152,25.56,23.52631929,25.56,22.23191577,25.56,25.56,0,0,0,0,0,0,0.608178656
 01/25  12:00:00,0,1,21,45,35,65,24.80752053,25.56,24.46375908,25.56,22.97186563,25.56,25.56,0,0,0,0,0,0,0.608178656
 01/25  13:00:00,0,1,27,22,42,65,25.51811906,25.56,25.36435787,25.56,23.82204997,25.56,25.56,304.4547372,0,0,804.4462505,1395.016669,0.1125,0.624595923
 01/25  14:00:00,0,1,167,351,169,65,25.56047546,25.56,25.55920251,25.56,25.25339265,25.56,25.56,1109.235145,295.3178711,8.294607159,819.2446337,3384.688638,0.15,0.590548147
 01/25  15:00:00,0,1,195,921,268,71,25.56065931,25.56,25.56047212,25.56,25.55535532,25.56,25.56,1381.969365,881.8279857,186.8238762,774.2445337,4620.940843,0.15,0.582551053
 01/25  16:00:00,0,1,103,450,204,65,25.5605238,25.56,25.56023248,25.56,25.55999215,25.56,25.56,908.1248837,241.5172842,12.39337403,748.4307374,3253.237196,0.15,0.579184666
 01/25  17:00:00,0,1,123,800,176,65,25.56042314,25.56,25.56020883,25.56,25.56021327,25.56,25.56,706.3093506,347.047007,0,743.3056751,2873.02328,0.15,0.57706399
 01/25  18:00:00,0,1,221,493,182,65,25.56080831,25.56,25.56009775,25.56,25.55924504,25.56,25.56,1426.463329,25.88523016,15.55298286,725.0098479,3415.547265,0.15,0.571082865
 01/25  19:00:00,0,1,126,245,129,65,25.56025435,25.56,25.42924839,25.56,25.08755257,25.56,25.56,244.5803925,0,0,715.3070856,1157.472892,0.15,0.589224991
 01/25  20:00:00,0,1,165,15,184,65,25.54225122,25.56,24.84064306,25.56,24.36423942,25.56,25.56,0,0,0,345.2202565,405.3633165,7.50E-02,0.601153782
 01/25  21:00:00,0,1,110,12,122,65,25.2498009,25.56,24.29995564,25.56,23.73926145,25.56,25.56,0,0,0,0,0,0,0.602793111
 01/25  22:00:00,0,1,53,13,58,65,24.81435934,25.56,23.89924498,25.56,23.15769737,25.56,25.56,0,0,0,0,0,0,0.602793111
 01/25  23:00:00,0,1,53,14,58,65,24.52346932,25.56,23.70607252,25.56,22.77619753,25.56,25.56,0,0,0,0,0,0,0.602793111
 01/25  24:00:00,0,1,0,14,0,65,24.23548247,25.56,23.50109061,25.56,22.41116227,25.56,25.56,0,0,0,0,0,0,0.602793111
 01/26  01:00:00,0,2,0,13,0,65,23.89524375,25.56,23.34233359,25.56,21.99729999,25.56,25.56,0,0,0,0,0,0,0.602793111
 01/26  02:00:00,0,2,0,14,0,65,23.52694098,25.56,23.05233313,25.56,21.58892521,25.56,25.56,0,0,0,0,0,0,0.602793111
 01/26  03:00:00,0,2,0,15,0,65,23.12628932,25.56,22.71466869,25.56,21.16439272,25.56,25.56,0,0,0,0,0,0,0.602793111
 01/26  04:00:00,0,2,0,13,0,65,22.76074873,25.56,22.38940094,25.56,20.79113179,25.56,25.56,0,0,0,0,0,0,0.602793111
 01/26  05:00:00,0,2,0,11,0,65,22.56975335,25.56,22.24120099,25.56,20.62401598,25.56,25.56,0,0,0,0,0,0,0.602793111
 01/26  06:00:00,0,2,0,10,0,65,22.56143394,25.56,22.21845899,25.56,20.64566247,25.56,25.56,0,0,0,0,0,0,0.602793111
 01/26  07:00:00,0,2,0,13,0,65,22.53687457,25.56,22.22258473,25.56,20.6360406,25.56,25.56,0,0,0,0,0,0,0.602793111
 01/26  08:00:00,0,2,186,224,195,65,22.22057157,22.22,22.22004555,22.22,21.03503965,22.22,22.22,484.5750677,267.6480184,0,1352.69499,2971.648093,0.150306834,0.574472625
 01/26  09:00:00,0,2,223,826,293,65,21.45695567,22.22,22.46471288,22.22,20.49121006,22.22,22.22,0,0,0,0,0,0,0.571077659
 01/26  10:00:00,0,2,207,780,312,65,22.09275735,22.22,22.56063783,22.22,21.34469912,22.22,22.22,330.9397517,964.1233888,0,825.4063585,2682.489793,0.101939954,0.638046724
 01/26  11:00:00,0,2,221,793,302,65,22.22119815,22.22,22.22250984,22.22,22.16019994,22.22,22.22,1406.398438,1805.958218,138.7636789,952.5013992,5557.115768,0.165899102,0.637069574
 01/26  12:00:00,0,2,220,833,315,65,22.22184578,22.22,22.2213439,22.22,22.22034513,22.22,22.22,2130.932818,2533.181877,732.637833,865.3145604,7669.911196,0.213632201,0.662532613
 01/26  13:00:00,0,2,223,846,346,65,22.22163125,22.22,22.22123437,22.22,22.22140792,22.22,22.22,2057.667459,2449.148249,625.4139135,825.1672764,7364.060421,0.198097286,0.686744398
 01/26  14:00:00,0,2,223,840,278,65,22.2227262,22.22,22.22196167,22.22,22.22226352,22.22,22.22,2160.277841,2507.324872,613.251374,810.7630273,7498.800736,0.197584924,0.700509098
 01/26  15:00:00,0,2,211,870,295,65,22.22430619,22.22,22.22310166,22.22,22.2233987,22.22,22.22,2802.847422,3040.639169,1534.555153,807.0996674,9600.437351,0.256381238,0.691613027
 01/26  16:00:00,0,2,210,773,270,65,22.22495426,22.22,22.22360117,22.22,22.22380952,22.22,22.22,2848.845594,2940.684331,1832.215154,809.8075468,9847.803397,0.273854083,0.664123453
 01/26  17:00:00,0,2,223,833,349,65,22.22552547,22.22,22.22403641,22.22,22.22420529,22.22,22.22,2714.935255,2861.871638,1709.844056,812.7740158,9514.388756,0.280158849,0.626692077
 01/26  18:00:00,0,2,223,808,325,65,22.22432992,22.22,22.22333064,22.22,22.22335856,22.22,22.22,3736.817037,2708.036659,2033.577602,810.8257681,10708.83141,0.33481955,0.590589678
 01/26  19:00:00,0,2,223,813,351,65,22.22054486,22.22,22.22048882,22.22,22.22044321,22.22,22.22,2334.403485,2100.266593,894.2658125,802.074098,7538.346256,0.241718486,0.575661759
 01/26  20:00:00,0,2,130,392,175,65,23.99809948,25.56,23.65150851,25.56,23.10694314,25.56,25.56,0,0,0,0,0,0,0.573548114
 01/26  21:00:00,0,2,122,399,161,65,24.65662676,25.56,24.15086851,25.56,23.32020354,25.56,25.56,0,0,0,0,0,0,0.573548114
 01/26  22:00:00,0,2,0,11,0,65,24.50278625,25.56,23.86454123,25.56,22.98357227,25.56,25.56,0,0,0,0,0,0,0.573548114
 01/26  23:00:00,0,2,0,13,0,65,24.29428838,25.56,23.60740646,25.56,22.6450905,25.56,25.56,0,0,0,0,0,0,0.573548114
 01/26  24:00:00,0,2,0,7,0,65,24.12781975,25.56,23.43449295,25.56,22.3997779,25.56,25.56,0,0,0,0,0,0,0.573548114
 01/27  01:00:00,0,3,0,10,0,65,23.88801927,25.56,23.25168161,25.56,22.07233122,25.56,25.56,0,0,0,0,0,0,0.573548114
 01/27  02:00:00,0,3,0,13,0,65,23.6548316,25.56,23.09165086,25.56,21.77349237,25.56,25.56,0,0,0,0,0,0,0.573548114
 01/27  03:00:00,0,3,0,7,0,65,23.46986443,25.56,22.98413038,25.56,21.56711023,25.56,25.56,0,0,0,0,0,0,0.573548114
 01/27  04:00:00,0,3,0,7,0,65,23.26407753,25.56,22.85006706,25.56,21.34753186,25.56,25.56,0,0,0,0,0,0,0.573548114
 01/27  05:00:00,0,3,0,12,0,65,23.08423603,25.56,22.69883507,25.56,21.16948407,25.56,25.56,0,0,0,0,0,0,0.573548114
 01/27  06:00:00,0,3,0,9,0,65,22.90037603,25.56,22.5686398,25.56,20.98865852,25.56,25.56,0,0,0,0,0,0,0.573548114
 01/27  07:00:00,0,3,0,9,0,65,22.75818938,25.56,22.47129245,25.56,20.85105732,25.56,25.56,0,0,0,0,0,0,0.573548114
 01/27  08:00:00,0,3,196,76,181,65,22.22099326,22.22,22.22047165,22.22,21.17656084,22.22,22.22,623.4716631,202.8140242,0,1357.426839,3053.264667,0.15309603,0.573871707
 01/27  09:00:00,0,3,208,819,282,65,20.99531395,22.22,22.16087421,22.22,20.09283561,22.22,22.22,0,0,0,0,0,0,0.566923995
 01/27  10:00:00,0,3,204,814,327,65,21.07870655,22.22,22.55876327,22.22,20.29795068,22.22,22.22,0,0,0,0,0,0,0.566923995
 01/27  11:00:00,0,3,206,824,267,65,21.76693744,22.22,22.94537574,22.22,20.96097526,22.22,22.22,30.08374288,492.2318481,0,324.0354991,1027.344263,3.91E-02,0.599513777
 01/27  12:00:00,0,3,222,846,335,65,22.22205311,22.22,22.22171439,22.22,21.92272118,22.22,22.22,701.6036074,1595.319717,0,1121.643669,4313.844872,0.153408559,0.550269274
 01/27  13:00:00,0,3,211,855,299,65,22.2237949,22.22,22.22259102,22.22,22.21269716,22.22,22.22,1547.067739,2316.475143,36.41871152,942.0000033,6173.496842,0.210947681,0.540277778
 01/27  14:00:00,0,3,202,851,255,65,22.22363081,22.22,22.22253291,22.22,22.2226092,22.22,22.22,2134.854096,2456.06656,332.0401061,880.6824269,7209.710924,0.246354997,0.540277778
 01/27  15:00:00,0,3,209,849,319,65,22.22259984,22.22,22.22186573,22.22,22.22194018,22.22,22.22,2252.435763,2379.996138,978.7716523,854.1310275,7873.966342,0.269052529,0.540277778
 01/27  16:00:00,0,3,203,792,301,65,22.22173411,22.22,22.22126616,22.22,22.22126265,22.22,22.22,1972.969594,2177.310886,1010.804613,839.1918087,7407.106584,0.253099984,0.540277778
 01/27  17:00:00,0,3,224,800,311,65,22.22099362,22.22,22.22074112,22.22,22.22072072,22.22,22.22,2079.852115,2052.058515,1008.885507,826.4701248,7373.96803,0.251967644,0.540277778
 01/27  18:00:00,0,3,223,815,307,65,22.22021089,22.22,22.2201843,22.22,22.22016095,22.22,22.22,3301.742722,2283.149695,1573.082748,817.9592187,9390.419656,0.320869565,0.540277778
 01/27  19:00:00,0,3,223,833,350,65,22.21998811,22.22,22.21999474,22.22,22.21999224,22.22,22.22,2027.337576,1907.098354,611.5107901,811.763518,6762.050002,0.231058475,0.540277778
 01/27  20:00:00,0,3,125,328,177,65,23.73894425,25.56,23.34958374,25.56,22.79753503,25.56,25.56,0,0,0,0,0,0,0.540277778
 01/27  21:00:00,0,3,135,435,182,65,24.32608545,25.56,23.85044415,25.56,22.92708807,25.56,25.56,0,0,0,0,0,0,0.540277778
 01/27  22:00:00,0,3,0,14,0,65,24.15064313,25.56,23.52463449,25.56,22.55001587,25.56,25.56,0,0,0,0,0,0,0.540277778
 01/27  23:00:00,0,3,0,9,0,65,23.93064158,25.56,23.20498615,25.56,22.1642944,25.56,25.56,0,0,0,0,0,0,0.540277778
 01/27  24:00:00,0,3,0,7,0,65,23.76386765,25.56,23.06411628,25.56,21.91101672,25.56,25.56,0,0,0,0,0,0,0.540277778
 01/28  01:00:00,0,4,0,8,0,65,23.51057846,25.56,22.86071924,25.56,21.59891781,25.56,25.56,0,0,0,0,0,0,0.540277778
 01/28  02:00:00,0,4,0,13,0,65,23.25926536,25.56,22.69568024,25.56,21.31344944,25.56,25.56,0,0,0,0,0,0,0.540277778
 01/28  03:00:00,0,4,0,15,0,65,23.10272695,25.56,22.6346257,25.56,21.15507203,25.56,25.56,0,0,0,0,0,0,0.540277778
 01/28  04:00:00,0,4,0,11,0,65,22.98168277,25.56,22.55315734,25.56,21.04358598,25.56,25.56,0,0,0,0,0,0,0.540277778
 01/28  05:00:00,0,4,0,13,0,65,22.92058205,25.56,22.53841148,25.56,20.99948635,25.56,25.56,0,0,0,0,0,0,0.540277778
 01/28  06:00:00,0,4,0,13,0,65,22.89493238,25.56,22.55495812,25.56,21.00464823,25.56,25.56,0,0,0,0,0,0,0.540277778
 01/28  07:00:00,0,4,5,77,0,65,22.82850351,25.56,22.56685678,25.56,20.94806143,25.56,25.56,0,0,0,0,0,0,0.540277778
 01/28  08:00:00,0,4,188,202,200,65,22.22112109,22.22,22.22077882,22.22,21.27536062,22.22,22.22,625.9376472,400.1839598,0,1345.819532,3242.221295,0.154280374,0.581605477
 01/28  09:00:00,0,4,204,773,281,65,20.78459497,22.22,21.79701323,22.22,19.94792187,22.22,22.22,0,0,0,0,0,0,0.573420322
 01/28  10:00:00,0,4,190,828,294,65,20.80229488,22.22,22.11846748,22.22,20.09988063,22.22,22.22,0,0,0,0,0,0,0.573420322
 01/28  11:00:00,0,4,193,839,293,65,21.81541252,22.22,22.68076348,22.22,21.1546592,22.22,22.22,99.60111011,482.2180929,0,511.6546321,1375.884867,5.59E-02,0.572968621
 01/28  12:00:00,0,4,197,810,348,65,22.22116726,22.22,22.22116239,22.22,22.07567128,22.22,22.22,760.8669996,1352.79225,0,1087.765031,4142.402734,0.153073066,0.540277778
 01/28  13:00:00,0,4,212,764,342,65,22.22102002,22.22,22.22072641,22.22,22.2173266,22.22,22.22,1640.968034,1949.359548,106.6458466,930.120253,6007.418647,0.205272808,0.540277778
 01/28  14:00:00,0,4,204,852,286,65,22.2214652,22.22,22.22100487,22.22,22.22100836,22.22,22.22,2103.180459,2363.312797,1144.787267,877.14318,7897.144934,0.269844539,0.540277778
 01/28  15:00:00,0,4,209,872,318,65,22.22147045,22.22,22.22102338,22.22,22.2210622,22.22,22.22,2027.155057,2073.252743,937.3025002,854.4729291,7298.594053,0.249392123,0.540277778
 01/28  16:00:00,0,4,202,840,288,65,22.22150466,22.22,22.22105467,22.22,22.22109903,22.22,22.22,2212.936561,2323.890759,1012.680823,840.9044154,7798.754,0.266482532,0.540277778
 01/28  17:00:00,0,4,223,796,303,65,22.22158892,22.22,22.22113134,22.22,22.22117832,22.22,22.22,2350.594854,2088.095185,971.0298305,834.4330977,7651.927659,0.261465492,0.540277778
 01/28  18:00:00,0,4,223,847,347,65,22.22139471,22.22,22.22102292,22.22,22.22105021,22.22,22.22,2784.720641,1862.395347,1145.434959,826.2330397,8028.010358,0.274316195,0.540277778
 01/28  19:00:00,0,4,223,819,322,65,22.22020887,22.22,22.22017353,22.22,22.22016274,22.22,22.22,1770.495755,1648.181565,338.249051,809.009767,5967.207811,0.203898808,0.540277778
 01/28  20:00:00,0,4,166,663,224,65,23.65671516,25.56,23.52818454,25.56,22.71394233,25.56,25.56,0,0,0,0,0,0,0.540277778
 01/28  21:00:00,0,4,39,21,43,65,24.09823815,25.56,23.52005451,25.56,22.65087861,25.56,25.56,0,0,0,0,0,0,0.540277778
 01/28  22:00:00,0,4,0,12,0,65,23.81039856,25.56,23.14845264,25.56,22.11205831,25.56,25.56,0,0,0,0,0,0,0.540277778
 01/28  23:00:00,0,4,0,15,0,65,23.48797354,25.56,22.83750712,25.56,21.62672024,25.56,25.56,0,0,0,0,0,0,0.540277778
 01/28  24:00:00,0,4,0,15,0,65,23.2127771,25.56,22.58251157,25.56,21.28296142,25.56,25.56,0,0,0,0,0,0,0.540277778
 01/29  01:00:00,0,5,0,14,0,65,23.00471845,25.56,22.38087656,25.56,21.05275964,25.56,25.56,0,0,0,0,0,0,0.540277778
 01/29  02:00:00,0,5,0,11,0,65,22.77925806,25.56,22.22976062,25.56,20.81865742,25.56,25.56,0,0,0,0,0,0,0.540277778
 01/29  03:00:00,0,5,0,14,0,65,22.66614002,25.56,22.22948085,25.56,20.71820814,25.56,25.56,0,0,0,0,0,0,0.540277778
 01/29  04:00:00,0,5,0,9,0,65,22.57747555,25.56,22.16760253,25.56,20.64104724,25.56,25.56,0,0,0,0,0,0,0.540277778
 01/29  05:00:00,0,5,0,10,0,65,22.52129153,25.56,22.15095283,25.56,20.59674591,25.56,25.56,0,0,0,0,0,0,0.540277778
 01/29  06:00:00,0,5,0,11,0,65,22.42009117,25.56,22.08300383,25.56,20.49928736,25.56,25.56,0,0,0,0,0,0,0.540277778
 01/29  07:00:00,0,5,0,14,0,65,22.35970927,25.56,22.03105504,25.56,20.43587097,25.56,25.56,0,0,0,0,0,0,0.540277778
 01/29  08:00:00,0,5,197,77,181,65,22.22034056,22.22,22.21652594,22.22,20.80567279,22.22,22.22,300.4374676,0,0,1313.860792,2405.031266,0.15,0.556163312
 01/29  09:00:00,0,5,220,819,280,65,20.68479202,22.22,21.65897471,22.22,19.59544452,22.22,22.22,0,0,0,0,0,0,0.547715568
 01/29  10:00:00,0,5,219,838,289,65,21.13910139,22.22,22.40714122,22.22,20.08995513,22.22,22.22,0,0,0,0,0,0,0.563439869
 01/29  11:00:00,0,5,209,849,321,65,22.20027047,22.22,22.3479123,22.22,21.56371927,22.22,22.22,552.8087141,1160.259371,0,1025.411366,3506.344994,0.137015823,0.592424937
 01/29  12:00:00,0,5,186,857,309,65,22.221988,22.22,22.22142651,22.22,22.18952601,22.22,22.22,1770.520079,1952.769112,726.6500698,909.7103584,6763.996898,0.211991161,0.589032142
 01/29  13:00:00,0,5,223,822,288,65,22.22282556,22.22,22.22203132,22.22,22.22159331,22.22,22.22,2925.164053,2737.300953,1875.979764,845.14227,9799.651947,0.310609881,0.582640554
 01/29  14:00:00,0,5,220,847,306,65,22.2224371,22.22,22.22181569,22.22,22.22183314,22.22,22.22,3552.775765,3097.164914,2390.278891,825.6158642,11287.64399,0.36325407,0.573685465
 01/29  15:00:00,0,5,223,875,352,65,22.22191992,22.22,22.22146006,22.22,22.22148196,22.22,22.22,3686.750807,3073.325385,2501.494274,821.0453578,11505.26439,0.371479334,0.571776571
 01/29  16:00:00,0,5,223,842,315,65,22.22206409,22.22,22.22155988,22.22,22.22160158,22.22,22.22,3636.643096,3066.325871,2342.52978,821.3065565,11288.61762,0.366032704,0.569329088
