Date/Time,AHU1 WIN NW OFFICE 1:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),AHU2 WIN NE BREAK ROOM:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),AHU3 WIN SE OFFICE 2:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),AHU3 WIN SW OFFICE:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly) ,,NW,NE,SE,SW
 03/15  09:00:00,0,286.7091146,575.9110695,0,,0,1,1,0
 03/15  10:00:00,0,163.4848891,542.4356835,0,,0,1,1,0
 03/15  11:00:00,0,29.93532447,430.255541,5.174369079,,0,0,1,0
 03/15  12:00:00,0,0,289.3158993,59.86347466,,0,0,1,1
 03/15  13:00:00,0,0,142.2754076,159.4406652,,0,0,1,1
 03/15  14:00:00,0,0,52.673402,308.6873022,,0,0,1,1
 03/15  15:00:00,31.2817568,0,2.051767597,451.1948398,,0,0,0,1
 03/15  16:00:00,152.0758721,0,0,560.6639959,,1,0,0,1
 03/15  17:00:00,283.6662777,0,0,582.247013,,1,0,0,1
 03/15  18:00:00,303.5284484,0,0,442.1260782,,1,0,0,1
 03/15  19:00:00,55.01004554,0,0,66.29480425,,1,0,0,1
 03/15  20:00:00,0,0,0,0,,0,0,0,0
 03/15  21:00:00,0,0,0,0,,0,0,0,0
 03/15  22:00:00,0,0,0,0,,0,0,0,0
 03/15  23:00:00,0,0,0,0,,0,0,0,0
 03/15  24:00:00,0,0,0,0,,0,0,0,0
 03/16  01:00:00,0,0,0,0,,0,0,0,0
 03/16  02:00:00,0,0,0,0,,0,0,0,0
 03/16  03:00:00,0,0,0,0,,0,0,0,0
 03/16  04:00:00,0,0,0,0,,0,0,0,0
 03/16  05:00:00,0,0,0,0,,0,0,0,0
 03/16  06:00:00,0,0,0,0,,0,0,0,0
 03/16  07:00:00,0,74.03982975,90.36467636,0,,0,1,1,0
 03/16  08:00:00,0,283.8545632,419.341617,0,,0,1,1,0
 03/16  09:00:00,0,270.8513679,544.6378781,0,,0,1,1,0
 03/16  10:00:00,0,157.6663102,523.4843075,0,,0,1,1,0
 03/16  11:00:00,0,29.0816321,417.9538365,5.020125562,,0,0,1,0
 03/16  12:00:00,0,0,279.794422,57.86612809,,0,0,1,1
 03/16  13:00:00,0,0,137.2061451,153.7177935,,0,0,1,1
 03/16  14:00:00,0,0,49.56619972,285.3337218,,0,0,0,1
 03/16  15:00:00,23.54330246,0,1.696600509,347.3441089,,0,0,0,1
 03/16  16:00:00,100.7901104,0,0,380.320114,,1,0,0,1
 03/16  17:00:00,117.6781322,0,0,242.1827204,,1,0,0,1
 03/16  18:00:00,166.923031,0,0,242.4549387,,1,0,0,1
 03/16  19:00:00,26.79301546,0,0,32.32724974,,0,0,0,0
 03/16  20:00:00,0,0,0,0,,0,0,0,0
 03/16  21:00:00,0,0,0,0,,0,0,0,0
 03/16  22:00:00,0,0,0,0,,0,0,0,0
 03/16  23:00:00,0,0,0,0,,0,0,0,0
 03/16  24:00:00,0,0,0,0,,0,0,0,0
 03/17  01:00:00,0,0,0,0,,0,0,0,0
 03/17  02:00:00,0,0,0,0,,0,0,0,0
 03/17  03:00:00,0,0,0,0,,0,0,0,0
 03/17  04:00:00,0,0,0,0,,0,0,0,0
 03/17  05:00:00,0,0,0,0,,0,0,0,0
 03/17  06:00:00,0,0,0,0,,0,0,0,0
 03/17  07:00:00,0,73.1227256,89.091502,0,,0,1,1,0
 03/17  08:00:00,0,252.9654227,373.7141161,0,,0,1,1,0
 03/17  09:00:00,0,241.6866054,484.722372,0,,0,1,1,0
 03/17  10:00:00,0,127.2304575,422.4240157,0,,0,1,1,0
 03/17  11:00:00,0,24.49243869,363.451628,4.616069104,,0,0,1,0
 03/17  12:00:00,0,0,268.3712293,55.18260632,,0,0,1,1
 03/17  13:00:00,0,0,116.7888334,129.4206778,,0,0,1,1
 03/17  14:00:00,0,0,42.4842763,250.1755539,,0,0,0,1
 03/17  15:00:00,23.31765859,0,1.710501374,355.8406717,,0,0,0,1
 03/17  16:00:00,80.22803373,0,0,301.6931703,,1,0,0,1
 03/17  17:00:00,142.9861378,0,0,290.5590012,,1,0,0,1
 03/17  18:00:00,222.0109195,0,0,321.9855274,,1,0,0,1
 03/17  19:00:00,40.56548383,0,0,48.89946446,,0,0,0,0
 03/17  20:00:00,0,0,0,0,,0,0,0,0
 03/17  21:00:00,0,0,0,0,,0,0,0,0
 03/17  22:00:00,0,0,0,0,,0,0,0,0
 03/17  23:00:00,0,0,0,0,,0,0,0,0
 03/17  24:00:00,0,0,0,0,,0,0,0,0
 03/18  01:00:00,0,0,0,0,,0,0,0,0
 03/18  02:00:00,0,0,0,0,,0,0,0,0
 03/18  03:00:00,0,0,0,0,,0,0,0,0
 03/18  04:00:00,0,0,0,0,,0,0,0,0
 03/18  05:00:00,0,0,0,0,,0,0,0,0
 03/18  06:00:00,0,0,0,0,,0,0,0,0
 03/18  07:00:00,0,27.26223656,33.28622767,0,,0,0,0,0
 03/18  08:00:00,0,125.3828136,187.3574114,0,,0,1,1,0
 03/18  09:00:00,0,149.0079261,293.6817655,0,,0,1,1,0
 03/18  10:00:00,0,13.15370177,36.95584312,0,,0,0,0,0
 03/18  11:00:00,0,0.639398459,8.384670006,7.54E-02,,0,0,0,0
 03/18  12:00:00,0,0,2.068027446,0.394953461,,0,0,0,0
 03/18  13:00:00,0,0,1.068626973,1.209366728,,0,0,0,0
 03/18  14:00:00,0,0,0.352191872,1.952991111,,0,0,0,0
 03/18  15:00:00,1.424681023,0,9.04E-03,12.12091782,,0,0,0,0
 03/18  16:00:00,19.48857232,0,0,70.0613405,,0,0,0,1
 03/18  17:00:00,34.98524644,0,0,72.81250029,,0,0,0,1
 03/18  18:00:00,17.99997668,0,0,26.50253277,,0,0,0,0
 03/18  19:00:00,4.419566639,0,0,5.312933761,,0,0,0,0
 03/18  20:00:00,0,0,0,0,,0,0,0,0
 03/18  21:00:00,0,0,0,0,,0,0,0,0
 03/18  22:00:00,0,0,0,0,,0,0,0,0
 03/18  23:00:00,0,0,0,0,,0,0,0,0
 03/18  24:00:00,0,0,0,0,,0,0,0,0
 03/19  01:00:00,0,0,0,0,,0,0,0,0
 03/19  02:00:00,0,0,0,0,,0,0,0,0
 03/19  03:00:00,0,0,0,0,,0,0,0,0
 03/19  04:00:00,0,0,0,0,,0,0,0,0
 03/19  05:00:00,0,0,0,0,,0,0,0,0
 03/19  06:00:00,0,0,0,0,,0,0,0,0
 03/19  07:00:00,0,0.413166929,0.506347022,0,,0,0,0,0
 03/19  08:00:00,0,2.019119393,2.990220218,0,,0,0,0,0
 03/19  09:00:00,0,1.865075858,3.705714012,0,,0,0,0,0
 03/19  10:00:00,0,0.701506105,2.38618561,0,,0,0,0,0
 03/19  11:00:00,0,0.216785198,2.891981749,2.54E-02,,0,0,0,0
 03/19  12:00:00,0,0,0.736909176,0.159346263,,0,0,0,0
 03/19  13:00:00,0,0,0.86207937,0.989703578,,0,0,0,0
 03/19  14:00:00,0,0,0.258402322,1.413711315,,0,0,0,0
 03/19  15:00:00,4.38E-02,0,6.26E-03,0.860470334,,0,0,0,0
 03/19  16:00:00,5.072559659,0,0,15.15851682,,0,0,0,0
 03/19  17:00:00,39.99279155,0,0,81.5138375,,0,0,0,1
 03/19  18:00:00,32.62720298,0,0,47.56540641,,0,0,0,0
 03/19  19:00:00,8.733132348,0,0,10.49942668,,0,0,0,0
 03/19  20:00:00,0,0,0,0,,0,0,0,0
 03/19  21:00:00,0,0,0,0,,0,0,0,0
 03/19  22:00:00,0,0,0,0,,0,0,0,0
 03/19  23:00:00,0,0,0,0,,0,0,0,0
 03/19  24:00:00,0,0,0,0,,0,0,0,0
 03/20  01:00:00,0,0,0,0,,0,0,0,0
 03/20  02:00:00,0,0,0,0,,0,0,0,0
 03/20  03:00:00,0,0,0,0,,0,0,0,0
 03/20  04:00:00,0,0,0,0,,0,0,0,0
 03/20  05:00:00,0,0,0,0,,0,0,0,0
 03/20  06:00:00,0,0,0,0,,0,0,0,0
 03/20  07:00:00,0,76.36629401,93.14617514,0,,0,1,1,0
 03/20  08:00:00,0,276.4625813,407.7341977,0,,0,1,1,0
 03/20  09:00:00,0,246.4229856,494.9696304,0,,0,1,1,0
 03/20  10:00:00,0,134.743371,441.2466567,0,,0,1,1,0
 03/20  11:00:00,0,18.86539513,276.5521208,3.669692087,,0,0,1,0
 03/20  12:00:00,0,0,238.2464052,49.53792969,,0,0,1,0
 03/20  13:00:00,0,0,103.7481089,111.0645246,,0,0,1,1
 03/20  14:00:00,0,0,25.42085223,139.7756281,,0,0,0,1
 03/20  15:00:00,11.27974993,0,0.67905723,149.1014894,,0,0,0,1
 03/20  16:00:00,71.31989572,0,0,268.3863238,,1,0,0,1
 03/20  17:00:00,50.9191605,0,0,107.2873163,,1,0,0,1
 03/20  18:00:00,61.55661805,0,0,89.49477278,,1,0,0,1
 03/20  19:00:00,9.117898602,0,0,11.00811235,,0,0,0,0
 03/20  20:00:00,0,0,0,0,,0,0,0,0
 03/20  21:00:00,0,0,0,0,,0,0,0,0
 03/20  22:00:00,0,0,0,0,,0,0,0,0
 03/20  23:00:00,0,0,0,0,,0,0,0,0
 03/20  24:00:00,0,0,0,0,,0,0,0,0
 03/21  01:00:00,0,0,0,0,,0,0,0,0
 03/21  02:00:00,0,0,0,0,,0,0,0,0
 03/21  03:00:00,0,0,0,0,,0,0,0,0
 03/21  04:00:00,0,0,0,0,,0,0,0,0
 03/21  05:00:00,0,0,0,0,,0,0,0,0
 03/21  06:00:00,0,0,0,0,,0,0,0,0
 03/21  07:00:00,0,88.35293551,107.6968323,0,,0,1,1,0
 03/21  08:00:00,0,308.3895891,454.9039275,0,,0,1,1,0
 03/21  09:00:00,0,279.7352985,561.9834289,0,,0,1,1,0
 03/21  10:00:00,0,159.6413421,529.7141275,0,,0,1,1,0
 03/21  11:00:00,0,29.26759116,419.9276305,5.029709592,,0,0,1,0
 03/21  12:00:00,0,0,280.1456396,57.99718273,,0,0,1,1
 03/21  13:00:00,0,0,138.7998344,155.3181085,,0,0,1,1
 03/21  14:00:00,0,0,50.20420498,292.5796321,,0,0,1,1
 03/21  15:00:00,27.77524248,0,1.890517569,405.5395395,,0,0,0,1
 03/21  16:00:00,133.2193432,0,0,489.749173,,1,0,0,1
 03/21  17:00:00,265.4836681,0,0,544.5213114,,1,0,0,1
 03/21  18:00:00,277.8411839,0,0,404.9694094,,1,0,0,1
 03/21  19:00:00,49.17773207,0,0,59.27355876,,0,0,0,1
 03/21  20:00:00,0,0,0,0,,0,0,0,0
 03/21  21:00:00,0,0,0,0,,0,0,0,0
 03/21  22:00:00,0,0,0,0,,0,0,0,0
 03/21  23:00:00,0,0,0,0,,0,0,0,0
 03/21  24:00:00,0,0,0,0,,0,0,0,0
 03/22  01:00:00,0,0,0,0,,0,0,0,0
 03/22  02:00:00,0,0,0,0,,0,0,0,0
 03/22  03:00:00,0,0,0,0,,0,0,0,0
 03/22  04:00:00,0,0,0,0,,0,0,0,0
 03/22  05:00:00,0,0,0,0,,0,0,0,0
 03/22  06:00:00,0,0,0,0,,0,0,0,0
 03/22  07:00:00,0,51.51384947,49.26984987,0,,0,1,0,0
 03/22  08:00:00,0,194.2074886,222.2188555,0,,0,1,1,0
 03/22  09:00:00,0,119.8744093,180.9980594,0,,0,1,1,0
 03/22  10:00:00,0,77.84093559,176.1738155,0,,0,1,1,0
 03/22  11:00:00,0,24.31665097,122.3123869,0,,0,0,1,0
 03/22  12:00:00,0,0,30.19792897,5.04430085,,0,0,0,0
 03/22  13:00:00,0,0,20.17588265,29.69606188,,0,0,0,0
 03/22  14:00:00,1.1189439,0,3.436702489,62.49862386,,0,0,0,1
 03/22  15:00:00,37.69112997,0,0,198.0631212,,0,0,0,1
 03/22  16:00:00,146.6336579,0,0,328.566425,,1,0,0,1
 03/22  17:00:00,225.8437715,0,0,327.9260303,,1,0,0,1
 03/22  18:00:00,90.02930277,0,0,99.49637802,,1,0,0,1
 03/22  19:00:00,15.83075803,0,0,14.51865939,,0,0,0,0
 03/22  20:00:00,0,0,0,0,,0,0,0,0
 03/22  21:00:00,0,0,0,0,,0,0,0,0
 03/22  22:00:00,0,0,0,0,,0,0,0,0
 03/22  23:00:00,0,0,0,0,,0,0,0,0
 03/22  24:00:00,0,0,0,0,,0,0,0,0
 03/23  01:00:00,0,0,0,0,,0,0,0,0
 03/23  02:00:00,0,0,0,0,,0,0,0,0
 03/23  03:00:00,0,0,0,0,,0,0,0,0
 03/23  04:00:00,0,0,0,0,,0,0,0,0
 03/23  05:00:00,0,0,0,0,,0,0,0,0
 03/23  06:00:00,0,0,0,0,,0,0,0,0
 03/23  07:00:00,0,47.25964861,44.78317771,0,,0,0,0,0
 03/23  08:00:00,0,164.588298,191.011879,0,,0,1,1,0
 03/23  09:00:00,0,196.4120332,296.0838071,0,,0,1,1,0
 03/23  10:00:00,0,90.66651996,206.604179,0,,0,1,1,0
 03/23  11:00:00,0,40.5649992,219.261134,0,,0,0,1,0
 03/23  12:00:00,0,0,102.6768997,15.67428576,,0,0,1,0
 03/23  13:00:00,0,0,37.69054451,56.92971627,,0,0,0,1
 03/23  14:00:00,1.903387643,0,9.811724588,148.6563718,,0,0,0,1
 03/23  15:00:00,34.61940784,0,0,186.9423051,,0,0,0,1
 03/23  16:00:00,134.3009327,0,0,303.6345346,,1,0,0,1
 03/23  17:00:00,158.6178807,0,0,230.6369625,,1,0,0,1
 03/23  18:00:00,91.21723404,0,0,99.95012944,,1,0,0,1
 03/23  19:00:00,14.3191753,0,0,13.15121294,,0,0,0,0
 03/23  20:00:00,0,0,0,0,,0,0,0,0
 03/23  21:00:00,0,0,0,0,,0,0,0,0
 03/23  22:00:00,0,0,0,0,,0,0,0,0
 03/23  23:00:00,0,0,0,0,,0,0,0,0
 03/23  24:00:00,0,0,0,0,,0,0,0,0
 03/24  01:00:00,0,0,0,0,,0,0,0,0
 03/24  02:00:00,0,0,0,0,,0,0,0,0
 03/24  03:00:00,0,0,0,0,,0,0,0,0
 03/24  04:00:00,0,0,0,0,,0,0,0,0
 03/24  05:00:00,0,0,0,0,,0,0,0,0
 03/24  06:00:00,0,0,0,0,,0,0,0,0
 03/24  07:00:00,0,69.89322297,66.65962438,0,,0,1,1,0
 03/24  08:00:00,0,267.56954,308.2996415,0,,0,1,1,0
 03/24  09:00:00,0,238.1250677,359.0420074,0,,0,1,1,0
 03/24  10:00:00,0,123.6544963,280.755975,0,,0,1,1,0
 03/24  11:00:00,0,48.9483634,268.0465053,0,,0,0,1,0
 03/24  12:00:00,0,0,144.3463797,21.54602993,,0,0,1,0
 03/24  13:00:00,0,0,39.77358929,55.20282293,,0,0,0,1
 03/24  14:00:00,0.847663633,0,6.428138845,82.07336415,,0,0,0,1
 03/24  15:00:00,7.694521734,0,0,45.28914438,,0,0,0,0
 03/24  16:00:00,34.06711757,0,0,73.53640621,,0,0,0,1
 03/24  17:00:00,97.77604655,0,0,140.8308895,,1,0,0,1
 03/24  18:00:00,54.18798694,0,0,58.85988664,,1,0,0,1
 03/24  19:00:00,32.74628029,0,0,29.37487978,,0,0,0,0
 03/24  20:00:00,0,0,0,0,,0,0,0,0
 03/24  21:00:00,0,0,0,0,,0,0,0,0
 03/24  22:00:00,0,0,0,0,,0,0,0,0
 03/24  23:00:00,0,0,0,0,,0,0,0,0
 03/24  24:00:00,0,0,0,0,,0,0,0,0
 03/25  01:00:00,0,0,0,0,,0,0,0,0
 03/25  02:00:00,0,0,0,0,,0,0,0,0
 03/25  03:00:00,0,0,0,0,,0,0,0,0
 03/25  04:00:00,0,0,0,0,,0,0,0,0
 03/25  05:00:00,0,0,0,0,,0,0,0,0
 03/25  06:00:00,0,0,0,0,,0,0,0,0
 03/25  07:00:00,0,44.34677628,42.41794569,0,,0,0,0,0
 03/25  08:00:00,0,169.165987,193.7165844,0,,0,1,1,0
 03/25  09:00:00,0,111.9078976,169.3712395,0,,0,1,1,0
 03/25  10:00:00,0,78.90757176,179.4041337,0,,0,1,1,0
 03/25  11:00:00,0,28.16110889,150.6251104,0,,0,0,1,0
 03/25  12:00:00,0,0,70.61840753,10.62609363,,0,0,1,0
 03/25  13:00:00,0,0,23.62998223,35.63721096,,0,0,0,0
 03/25  14:00:00,1.786727781,0,6.397639118,112.8794808,,0,0,0,1
 03/25  15:00:00,45.90395175,0,0,246.2856981,,0,0,0,1
 03/25  16:00:00,152.717345,0,0,345.6721995,,1,0,0,1
 03/25  17:00:00,208.4814906,0,0,300.9575452,,1,0,0,1
 03/25  18:00:00,171.149863,0,0,186.5860354,,1,0,0,1
 03/25  19:00:00,30.65060208,0,0,27.9081679,,0,0,0,0
 03/25  20:00:00,0,0,0,0,,0,0,0,0
 03/25  21:00:00,0,0,0,0,,0,0,0,0
 03/25  22:00:00,0,0,0,0,,0,0,0,0
 03/25  23:00:00,0,0,0,0,,0,0,0,0
 03/25  24:00:00,0,0,0,0,,0,0,0,0
 03/26  01:00:00,0,0,0,0,,0,0,0,0
 03/26  02:00:00,0,0,0,0,,0,0,0,0
 03/26  03:00:00,0,0,0,0,,0,0,0,0
 03/26  04:00:00,0,0,0,0,,0,0,0,0
 03/26  05:00:00,0,0,0,0,,0,0,0,0
 03/26  06:00:00,0,0,0,0,,0,0,0,0
 03/26  07:00:00,0,39.488201,37.62263239,0,,0,0,0,0
 03/26  08:00:00,0,138.6604667,159.0987758,0,,0,1,1,0
 03/26  09:00:00,0,108.6610598,165.1241245,0,,0,1,1,0
 03/26  10:00:00,0,81.22735669,184.0467664,0,,0,1,1,0
 03/26  11:00:00,0,26.08511904,137.8711367,0,,0,0,1,0
 03/26  12:00:00,0,0,61.78245426,9.453741235,,0,0,1,0
 03/26  13:00:00,0,0,24.59629467,39.34368226,,0,0,0,0
 03/26  14:00:00,2.012404358,0,8.634985682,142.9274641,,0,0,0,1
 03/26  15:00:00,33.31560214,0,0,190.932539,,0,0,0,1
 03/26  16:00:00,44.7347375,0,0,107.216531,,0,0,0,1
 03/26  17:00:00,11.89760055,0,0,17.79197677,,0,0,0,0
 03/26  18:00:00,24.95467419,0,0,26.91553729,,0,0,0,0
 03/26  19:00:00,3.82374303,0,0,3.505787776,,0,0,0,0
 03/26  20:00:00,0,0,0,0,,0,0,0,0
 03/26  21:00:00,0,0,0,0,,0,0,0,0
 03/26  22:00:00,0,0,0,0,,0,0,0,0
 03/26  23:00:00,0,0,0,0,,0,0,0,0
 03/26  24:00:00,0,0,0,0,,0,0,0,0
 03/27  01:00:00,0,0,0,0,,0,0,0,0
 03/27  02:00:00,0,0,0,0,,0,0,0,0
 03/27  03:00:00,0,0,0,0,,0,0,0,0
 03/27  04:00:00,0,0,0,0,,0,0,0,0
 03/27  05:00:00,0,0,0,0,,0,0,0,0
 03/27  06:00:00,0,0,0,0,,0,0,0,0
 03/27  07:00:00,0,59.89887871,57.3203603,0,,0,1,1,0
 03/27  08:00:00,0,259.1460338,299.2482001,0,,0,1,1,0
 03/27  09:00:00,0,251.2675999,379.0500267,0,,0,1,1,0
 03/27  10:00:00,0,122.4363654,275.1302831,0,,0,1,1,0
 03/27  11:00:00,0,36.8294051,186.6929724,0,,0,0,1,0
 03/27  12:00:00,0,0,48.20727799,7.399922318,,0,0,0,0
 03/27  13:00:00,0,0,26.25609646,42.05237312,,0,0,0,0
 03/27  14:00:00,2.230340155,0,8.456789145,146.3971498,,0,0,0,1
 03/27  15:00:00,50.95761269,0,0,277.3578887,,1,0,0,1
 03/27  16:00:00,156.0752166,0,0,352.5671008,,1,0,0,1
 03/27  17:00:00,223.4990438,0,0,324.3620169,,1,0,0,1
 03/27  18:00:00,102.0520749,0,0,112.693771,,1,0,0,1
 03/27  19:00:00,13.24365184,0,0,12.09961137,,0,0,0,0
 03/27  20:00:00,0,0,0,0,,0,0,0,0
 03/27  21:00:00,0,0,0,0,,0,0,0,0
 03/27  22:00:00,0,0,0,0,,0,0,0,0
 03/27  23:00:00,0,0,0,0,,0,0,0,0
 03/27  24:00:00,0,0,0,0,,0,0,0,0
 03/28  01:00:00,0,0,0,0,,0,0,0,0
 03/28  02:00:00,0,0,0,0,,0,0,0,0
 03/28  03:00:00,0,0,0,0,,0,0,0,0
 03/28  04:00:00,0,0,0,0,,0,0,0,0
 03/28  05:00:00,0,0,0,0,,0,0,0,0
 03/28  06:00:00,0,0,0,0,,0,0,0,0
 03/28  07:00:00,0,73.8161107,69.65546386,0,,0,1,1,0
 03/28  08:00:00,0,172.5422721,196.7204104,0,,0,1,1,0
 03/28  09:00:00,0,83.07733955,123.5297743,0,,0,1,1,0
 03/28  10:00:00,0,31.39127986,72.34838435,0,,0,0,1,0
 03/28  11:00:00,0,17.68431874,96.08211906,0,,0,0,1,0
 03/28  12:00:00,0,0,42.36000529,6.226533852,,0,0,0,0
 03/28  13:00:00,0,0,15.25332242,25.79331399,,0,0,0,0
 03/28  14:00:00,2.27520205,0,7.078423595,136.5409984,,0,0,0,1
 03/28  15:00:00,54.46643375,0,0,299.1934283,,1,0,0,1
 03/28  16:00:00,142.4859178,0,0,321.9091868,,1,0,0,1
 03/28  17:00:00,259.1668581,0,0,370.8934882,,1,0,0,1
 03/28  18:00:00,269.2552765,0,0,293.2224366,,1,0,0,1
 03/28  19:00:00,34.0458755,0,0,31.28915925,,0,0,0,0
 03/28  20:00:00,0,0,0,0,,0,0,0,0
 03/28  21:00:00,0,0,0,0,,0,0,0,0
 03/28  22:00:00,0,0,0,0,,0,0,0,0
 03/28  23:00:00,0,0,0,0,,0,0,0,0
 03/28  24:00:00,0,0,0,0,,0,0,0,0
 03/29  01:00:00,0,0,0,0,,0,0,0,0
 03/29  02:00:00,0,0,0,0,,0,0,0,0
 03/29  03:00:00,0,0,0,0,,0,0,0,0
 03/29  04:00:00,0,0,0,0,,0,0,0,0
 03/29  05:00:00,0,0,0,0,,0,0,0,0
 03/29  06:00:00,0,0,0,0,,0,0,0,0
 03/29  07:00:00,0,133.9177645,126.3802867,0,,0,1,1,0
 03/29  08:00:00,0,315.1730342,359.4394548,0,,0,1,1,0
 03/29  09:00:00,0,174.7132255,263.7133301,0,,0,1,1,0
 03/29  10:00:00,0,105.0345496,232.5318438,0,,0,1,1,0
 03/29  11:00:00,0,14.85788239,75.92664694,0,,0,0,1,0
 03/29  12:00:00,0,0,43.64863369,6.409285286,,0,0,0,0
 03/29  13:00:00,0,0,12.91091634,23.13138906,,0,0,0,0
 03/29  14:00:00,2.126151713,0,7.768148298,140.5528058,,0,0,0,1
 03/29  15:00:00,39.10142019,0,0,221.9091716,,0,0,0,1
 03/29  16:00:00,74.22563898,0,0,168.5325804,,1,0,0,1
 03/29  17:00:00,151.6679085,0,0,216.9289242,,1,0,0,1
 03/29  18:00:00,156.33409,0,0,169.5659469,,1,0,0,1
 03/29  19:00:00,43.46144084,0,0,39.30536913,,0,0,0,0
 03/29  20:00:00,0,0,0,0,,0,0,0,0
 03/29  21:00:00,0,0,0,0,,0,0,0,0
 03/29  22:00:00,0,0,0,0,,0,0,0,0
 03/29  23:00:00,0,0,0,0,,0,0,0,0
 03/29  24:00:00,0,0,0,0,,0,0,0,0
 03/30  01:00:00,0,0,0,0,,0,0,0,0
 03/30  02:00:00,0,0,0,0,,0,0,0,0
 03/30  03:00:00,0,0,0,0,,0,0,0,0
 03/30  04:00:00,0,0,0,0,,0,0,0,0
 03/30  05:00:00,0,0,0,0,,0,0,0,0
 03/30  06:00:00,0,0,0,0,,0,0,0,0
 03/30  07:00:00,0,105.1036859,97.78984196,0,,0,1,1,0
 03/30  08:00:00,0,211.556255,242.9276243,0,,0,1,1,0
 03/30  09:00:00,0,192.2954683,292.9195576,0,,0,1,1,0
 03/30  10:00:00,0,140.6463524,315.6186756,0,,0,1,1,0
 03/30  11:00:00,0,34.76948559,187.4842791,0,,0,0,1,0
 03/30  12:00:00,0,0,111.6267791,16.77820353,,0,0,1,0
 03/30  13:00:00,0,0,32.04328504,47.9714932,,0,0,0,0
 03/30  14:00:00,1.759789577,0,8.933965335,137.2129772,,0,0,0,1
 03/30  15:00:00,33.9615458,0,0,180.0228377,,0,0,0,1
 03/30  16:00:00,153.744353,0,0,346.2037147,,1,0,0,1
 03/30  17:00:00,201.6148979,0,0,291.1181821,,1,0,0,1
 03/30  18:00:00,178.0961137,0,0,193.7217619,,1,0,0,1
 03/30  19:00:00,38.99764392,0,0,35.38707073,,0,0,0,0
 03/30  20:00:00,0,0,0,0,,0,0,0,0
 03/30  21:00:00,0,0,0,0,,0,0,0,0
 03/30  22:00:00,0,0,0,0,,0,0,0,0
 03/30  23:00:00,0,0,0,0,,0,0,0,0
 03/30  24:00:00,0,0,0,0,,0,0,0,0
 03/31  01:00:00,0,0,0,0,,0,0,0,0
 03/31  02:00:00,0,0,0,0,,0,0,0,0
 03/31  03:00:00,0,0,0,0,,0,0,0,0
 03/31  04:00:00,0,0,0,0,,0,0,0,0
 03/31  05:00:00,0,0,0,0,,0,0,0,0
 03/31  06:00:00,0,0,0,0,,0,0,0,0
 03/31  07:00:00,0,79.23427381,74.90977876,0,,0,1,1,0
 03/31  08:00:00,0,251.8010129,288.8879243,0,,0,1,1,0
 03/31  09:00:00,0,201.2235193,306.4343627,0,,0,1,1,0
 03/31  10:00:00,0,153.5232018,344.8718848,0,,0,1,1,0
 03/31  11:00:00,0,38.39967846,207.407979,0,,0,0,1,0
 03/31  12:00:00,0,0,117.7197925,16.63348998,,0,0,1,0
 03/31  13:00:00,0,0,21.21961336,31.12113871,,0,0,0,0
 03/31  14:00:00,2.021885805,0,6.904771268,126.5818137,,0,0,0,1
 03/31  15:00:00,47.49514953,0,0,259.5120211,,0,0,0,1
 03/31  16:00:00,123.322462,0,0,283.0190898,,1,0,0,1
 03/31  17:00:00,123.2374496,0,0,179.3826664,,1,0,0,1
 03/31  18:00:00,82.47784421,0,0,90.07806268,,1,0,0,1
 03/31  19:00:00,16.56611256,0,0,15.04236248,,0,0,0,0
 03/31  20:00:00,0,0,0,0,,0,0,0,0
 03/31  21:00:00,0,0,0,0,,0,0,0,0
 03/31  22:00:00,0,0,0,0,,0,0,0,0
 03/31  23:00:00,0,0,0,0,,0,0,0,0
 03/31  24:00:00,0,0,0,0,,0,0,0,0
 04/01  01:00:00,0,0,0,0,,0,0,0,0
 04/01  02:00:00,0,0,0,0,,0,0,0,0
 04/01  03:00:00,0,0,0,0,,0,0,0,0
 04/01  04:00:00,0,0,0,0,,0,0,0,0
 04/01  05:00:00,0,0,0,0,,0,0,0,0
 04/01  06:00:00,0,0,0,0,,0,0,0,0
 04/01  07:00:00,0,16.51729635,15.88519217,0,,0,0,0,0
 04/01  08:00:00,0,62.6384172,70.88788419,0,,0,1,1,0
 04/01  09:00:00,0,40.44985344,66.22038223,0,,0,0,1,0
 04/01  10:00:00,0,123.8048211,284.7015674,0,,0,1,1,0
 04/01  11:00:00,0,46.62357399,252.7782764,0,,0,0,1,0
 04/01  12:00:00,0,0,136.336331,20.74361876,,0,0,1,0
 04/01  13:00:00,0,0,44.2129377,65.20974591,,0,0,0,1
 04/01  14:00:00,2.616940231,0,10.5788191,175.6151035,,0,0,0,1
 04/01  15:00:00,59.32199557,0,0,323.242731,,1,0,0,1
 04/01  16:00:00,181.4529341,0,0,409.4457405,,1,0,0,1
 04/01  17:00:00,292.6491728,0,0,420.7344714,,1,0,0,1
 04/01  18:00:00,262.3336539,0,0,285.8730455,,1,0,0,1
 04/01  19:00:00,42.4632197,0,0,38.75690952,,0,0,0,0
 04/01  20:00:00,0,0,0,0,,0,0,0,0
 04/01  21:00:00,0,0,0,0,,0,0,0,0
 04/01  22:00:00,0,0,0,0,,0,0,0,0
