"If incident beam > 100, viewglass no",,,,,,,,
Date/Time,AHU1 WIN NW OFFICE 1:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),AHU2 WIN NE BREAK ROOM:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),AHU3 WIN SE OFFICE 2:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),AHU3 WIN SW OFFICE:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),,,,
 04/16  06:00:00,0,0,0,0,0,0,0,0
 04/16  07:00:00,0,7.089366292,4.867343942,0,0,0,0,0
 04/16  08:00:00,0,78.77297062,72.62452252,0,0,1,1,0
 04/16  09:00:00,0,222.5316399,255.5852918,0,0,1,1,0
 04/16  10:00:00,0,153.8131141,245.2694459,0,0,1,1,0
 04/16  11:00:00,0,57.57903876,158.9343917,0,0,1,1,0
 04/16  12:00:00,0,2.585141796,38.03319157,4.671418294,0,0,0,0
 04/16  13:00:00,0,0,8.997445977,10.86160891,0,0,0,0
 04/16  14:00:00,5.731428502,0,0.273414832,46.88698546,0,0,0,0
 04/16  15:00:00,42.6651841,0,0,120.9036428,0,0,0,1
 04/16  16:00:00,97.39697441,0,0,141.1530417,1,0,0,1
 04/16  17:00:00,150.386495,0,0,155.6212803,1,0,0,1
 04/16  18:00:00,166.8078328,0,0,136.9529837,1,0,0,1
 04/16  19:00:00,54.52149747,0,0,37.35916749,1,0,0,0
 04/16  20:00:00,0,0,0,0,0,0,0,0
 04/16  21:00:00,0,0,0,0,0,0,0,0
 04/16  22:00:00,0,0,0,0,0,0,0,0
 04/16  23:00:00,0,0,0,0,0,0,0,0
 04/16  24:00:00,0,0,0,0,0,0,0,0
 04/17  01:00:00,0,0,0,0,0,0,0,0
 04/17  02:00:00,0,0,0,0,0,0,0,0
 04/17  03:00:00,0,0,0,0,0,0,0,0
 04/17  04:00:00,0,0,0,0,0,0,0,0
 04/17  05:00:00,0,0,0,0,0,0,0,0
 04/17  06:00:00,0,0,0,0,0,0,0,0
 04/17  07:00:00,0,6.84904879,4.702349232,0,0,0,0,0
 04/17  08:00:00,0,74.81372723,68.92720263,0,0,1,1,0
 04/17  09:00:00,0,211.7305529,243.3883978,0,0,1,1,0
 04/17  10:00:00,0,152.3888024,243.1139008,0,0,1,1,0
 04/17  11:00:00,0,57.73112585,160.1723171,0,0,1,1,0
 04/17  12:00:00,0,2.820618586,42.18783572,5.248940171,0,0,0,0
 04/17  13:00:00,0,0,10.32925631,12.83403536,0,0,0,0
 04/17  14:00:00,7.852248487,0,0.400462954,67.7706878,0,0,0,1
 04/17  15:00:00,33.86395178,0,0,97.47423702,0,0,0,1
 04/17  16:00:00,83.01389358,0,0,120.4052214,1,0,0,1
 04/17  17:00:00,107.9323633,0,0,112.2381797,1,0,0,1
 04/17  18:00:00,98.12985481,0,0,80.68604242,1,0,0,1
 04/17  19:00:00,33.66886271,0,0,23.04124873,0,0,0,0
 04/17  20:00:00,0,0,0,0,0,0,0,0
 04/17  21:00:00,0,0,0,0,0,0,0,0
 04/17  22:00:00,0,0,0,0,0,0,0,0
 04/17  23:00:00,0,0,0,0,0,0,0,0
 04/17  24:00:00,0,0,0,0,0,0,0,0
 04/18  01:00:00,0,0,0,0,0,0,0,0
 04/18  02:00:00,0,0,0,0,0,0,0,0
 04/18  03:00:00,0,0,0,0,0,0,0,0
 04/18  04:00:00,0,0,0,0,0,0,0,0
 04/18  05:00:00,0,0,0,0,0,0,0,0
 04/18  06:00:00,0,0,0,0,0,0,0,0
 04/18  07:00:00,0,17.18270135,11.79712176,0,0,0,0,0
 04/18  08:00:00,0,112.1360266,100.5041293,0,0,1,1,0
 04/18  09:00:00,0,207.5642128,238.3318619,0,0,1,1,0
 04/18  10:00:00,0,151.1261703,241.290195,0,0,1,1,0
 04/18  11:00:00,0,58.13941729,161.3355433,0,0,1,1,0
 04/18  12:00:00,0,2.836265143,42.84842401,5.619025881,0,0,0,0
 04/18  13:00:00,0,0,12.45961551,15.55246124,0,0,0,0
 04/18  14:00:00,9.811416699,0,0.494783117,84.40148908,0,0,0,1
 04/18  15:00:00,42.07653858,0,0,122.0114233,0,0,0,1
 04/18  16:00:00,103.7776289,0,0,148.69784,1,0,0,1
 04/18  17:00:00,199.389495,0,0,207.1708479,1,0,0,1
 04/18  18:00:00,136.3408789,0,0,112.6330685,1,0,0,1
 04/18  19:00:00,43.53878308,0,0,29.79932306,0,0,0,0
 04/18  20:00:00,0,0,0,0,0,0,0,0
 04/18  21:00:00,0,0,0,0,0,0,0,0
 04/18  22:00:00,0,0,0,0,0,0,0,0
 04/18  23:00:00,0,0,0,0,0,0,0,0
 04/18  24:00:00,0,0,0,0,0,0,0,0
 04/19  01:00:00,0,0,0,0,0,0,0,0
 04/19  02:00:00,0,0,0,0,0,0,0,0
 04/19  03:00:00,0,0,0,0,0,0,0,0
 04/19  04:00:00,0,0,0,0,0,0,0,0
 04/19  05:00:00,0,0,0,0,0,0,0,0
 04/19  06:00:00,0,0,0,0,0,0,0,0
 04/19  07:00:00,0,0,0,0,0,0,0,0
 04/19  08:00:00,0,10.87737149,10.42588333,0,0,0,0,0
 04/19  09:00:00,0,48.70287113,56.22523542,0,0,0,1,0
 04/19  10:00:00,0,44.60827605,72.27041931,0,0,0,1,0
 04/19  11:00:00,0,24.36956555,67.78513357,0,0,0,1,0
 04/19  12:00:00,0,1.106672794,16.34095331,2.114733026,0,0,0,0
 04/19  13:00:00,0,0,4.92386175,6.189917031,0,0,0,0
 04/19  14:00:00,4.543981239,0,0.205231582,37.98643631,0,0,0,0
 04/19  15:00:00,25.6804882,0,0,72.81421364,0,0,0,1
 04/19  16:00:00,79.80760714,0,0,113.3757045,1,0,0,1
 04/19  17:00:00,176.7631349,0,0,183.4576475,1,0,0,1
 04/19  18:00:00,125.0410124,0,0,103.1475474,1,0,0,1
 04/19  19:00:00,47.18306523,0,0,32.21379488,0,0,0,0
 04/19  20:00:00,0,0,0,0,0,0,0,0
 04/19  21:00:00,0,0,0,0,0,0,0,0
 04/19  22:00:00,0,0,0,0,0,0,0,0
 04/19  23:00:00,0,0,0,0,0,0,0,0
 04/19  24:00:00,0,0,0,0,0,0,0,0
 04/20  01:00:00,0,0,0,0,0,0,0,0
 04/20  02:00:00,0,0,0,0,0,0,0,0
 04/20  03:00:00,0,0,0,0,0,0,0,0
 04/20  04:00:00,0,0,0,0,0,0,0,0
 04/20  05:00:00,0,0,0,0,0,0,0,0
 04/20  06:00:00,0,0,0,0,0,0,0,0
 04/20  07:00:00,0,2.643492515,1.814941809,0,0,0,0,0
 04/20  08:00:00,0,21.33602884,19.37697739,0,0,0,0,0
 04/20  09:00:00,0,44.0882435,50.1434151,0,0,0,1,0
 04/20  10:00:00,0,14.91892523,22.9134621,0,0,0,0,0
 04/20  11:00:00,0,1.026276905,2.750350197,0,0,0,0,0
 04/20  12:00:00,0,9.57E-02,1.713747904,0.275526144,0,0,0,0
 04/20  13:00:00,0,0,1.121879201,1.758352367,0,0,0,0
 04/20  14:00:00,4.043274394,0,0.128639065,32.48388541,0,0,0,0
 04/20  15:00:00,24.06465549,0,0,67.94942359,0,0,0,1
 04/20  16:00:00,73.04632289,0,0,104.331667,1,0,0,1
 04/20  17:00:00,135.7487103,0,0,141.5111238,1,0,0,1
 04/20  18:00:00,60.84621621,0,0,50.87783318,1,0,0,1
 04/20  19:00:00,5.663919794,0,0,4.005545195,0,0,0,0
 04/20  20:00:00,0,0,0,0,0,0,0,0
 04/20  21:00:00,0,0,0,0,0,0,0,0
 04/20  22:00:00,0,0,0,0,0,0,0,0
 04/20  23:00:00,0,0,0,0,0,0,0,0
 04/20  24:00:00,0,0,0,0,0,0,0,0
 04/21  01:00:00,0,0,0,0,0,0,0,0
 04/21  02:00:00,0,0,0,0,0,0,0,0
 04/21  03:00:00,0,0,0,0,0,0,0,0
 04/21  04:00:00,0,0,0,0,0,0,0,0
 04/21  05:00:00,0,0,0,0,0,0,0,0
 04/21  06:00:00,0,0,0,0,0,0,0,0
 04/21  07:00:00,0,17.66333635,12.12711118,0,0,0,0,0
 04/21  08:00:00,0,114.892371,102.9508923,0,0,1,1,0
 04/21  09:00:00,0,199.5242854,227.9134929,0,0,1,1,0
 04/21  10:00:00,0,116.0765348,185.6988691,0,0,1,1,0
 04/21  11:00:00,0,51.24165806,141.702653,0,0,1,1,0
 04/21  12:00:00,0,2.209955181,31.46797449,3.455461929,0,0,0,0
 04/21  13:00:00,0,0,5.506237212,6.830815215,0,0,0,0
 04/21  14:00:00,4.357779814,0,0.215913625,37.53771302,0,0,0,0
 04/21  15:00:00,15.02360268,0,0,45.49479578,0,0,0,0
 04/21  16:00:00,11.14095168,0,0,17.10316554,0,0,0,0
 04/21  17:00:00,9.399624498,0,0,9.30184524,0,0,0,0
 04/21  18:00:00,40.22947527,0,0,32.92421541,0,0,0,0
 04/21  19:00:00,5.143099583,0,0,3.6372192,0,0,0,0
 04/21  20:00:00,0,0,0,0,0,0,0,0
 04/21  21:00:00,0,0,0,0,0,0,0,0
 04/21  22:00:00,0,0,0,0,0,0,0,0
 04/21  23:00:00,0,0,0,0,0,0,0,0
 04/21  24:00:00,0,0,0,0,0,0,0,0
 04/22  01:00:00,0,0,0,0,0,0,0,0
 04/22  02:00:00,0,0,0,0,0,0,0,0
 04/22  03:00:00,0,0,0,0,0,0,0,0
 04/22  04:00:00,0,0,0,0,0,0,0,0
 04/22  05:00:00,0,0,0,0,0,0,0,0
 04/22  06:00:00,0,0,0,0,0,0,0,0
 04/22  07:00:00,0,0,0,0,0,0,0,0
 04/22  08:00:00,0,10.87737149,10.42588333,0,0,0,0,0
 04/22  09:00:00,0,45.2418679,51.91599707,0,0,0,1,0
 04/22  10:00:00,0,24.74135574,38.39264578,0,0,0,0,0
 04/22  11:00:00,0,1.475166161,3.360080036,0,0,0,0,0
 04/22  12:00:00,0,3.33E-03,2.74E-02,0,0,0,0,0
 04/22  13:00:00,0,0,0,0,0,0,0,0
 04/22  14:00:00,0.111745498,0,0,0.660974553,0,0,0,0
 04/22  15:00:00,5.774972665,0,0,13.839548,0,0,0,0
 04/22  16:00:00,45.89556251,0,0,65.22969666,0,0,0,1
 04/22  17:00:00,84.76438634,0,0,87.67185039,1,0,0,1
 04/22  18:00:00,88.06652047,0,0,72.51981149,1,0,0,1
 04/22  19:00:00,18.37414701,0,0,12.71310308,0,0,0,0
 04/22  20:00:00,0,0,0,0,0,0,0,0
 04/22  21:00:00,0,0,0,0,0,0,0,0
 04/22  22:00:00,0,0,0,0,0,0,0,0
 04/22  23:00:00,0,0,0,0,0,0,0,0
 04/22  24:00:00,0,0,0,0,0,0,0,0
 04/23  01:00:00,0,0,0,0,0,0,0,0
 04/23  02:00:00,0,0,0,0,0,0,0,0
 04/23  03:00:00,0,0,0,0,0,0,0,0
 04/23  04:00:00,0,0,0,0,0,0,0,0
 04/23  05:00:00,0,0,0,0,0,0,0,0
 04/23  06:00:00,0,0,0,0,0,0,0,0
 04/23  07:00:00,0,0,0,0,0,0,0,0
 04/23  08:00:00,0,10.13992257,9.719043785,0,0,0,0,0
 04/23  09:00:00,0,48.805382,56.6521182,0,0,0,1,0
 04/23  10:00:00,0,54.51484107,88.49018075,0,0,1,1,0
 04/23  11:00:00,0,29.54345836,81.68563713,0,0,0,1,0
 04/23  12:00:00,0,1.209771807,17.24619651,2.061462155,0,0,0,0
 04/23  13:00:00,0,0,4.48447809,5.698271972,0,0,0,0
 04/23  14:00:00,3.592132598,0,0.202504252,32.57052791,0,0,0,0
 04/23  15:00:00,4.103707964,0,0,14.14803555,0,0,0,0
 04/23  16:00:00,0.654993538,0,0,1.137480151,0,0,0,0
 04/23  17:00:00,2.51823397,0,0,2.409311995,0,0,0,0
 04/23  18:00:00,13.71395513,0,0,11.22133177,0,0,0,0
 04/23  19:00:00,1.757768212,0,0,1.243100233,0,0,0,0
 04/23  20:00:00,0,0,0,0,0,0,0,0
 04/23  21:00:00,0,0,0,0,0,0,0,0
 04/23  22:00:00,0,0,0,0,0,0,0,0
 04/23  23:00:00,0,0,0,0,0,0,0,0
 04/23  24:00:00,0,0,0,0,0,0,0,0
 04/24  01:00:00,0,0,0,0,0,0,0,0
 04/24  02:00:00,0,0,0,0,0,0,0,0
 04/24  03:00:00,0,0,0,0,0,0,0,0
 04/24  04:00:00,0,0,0,0,0,0,0,0
 04/24  05:00:00,0,0,0,0,0,0,0,0
 04/24  06:00:00,0,0,0,0,0,0,0,0
 04/24  07:00:00,0,0,0,0,0,0,0,0
 04/24  08:00:00,0,0,0,0,0,0,0,0
 04/24  09:00:00,0,0,0,0,0,0,0,0
 04/24  10:00:00,0,0,0,0,0,0,0,0
 04/24  11:00:00,0,0.290677844,1.140278163,0,0,0,0,0
 04/24  12:00:00,0,0.105096888,1.961584822,0.3577453,0,0,0,0
 04/24  13:00:00,0,0,1.365593613,1.964309866,0,0,0,0
 04/24  14:00:00,3.480654019,0,0.11454786,27.89096692,0,0,0,0
 04/24  15:00:00,21.80390079,0,0,61.64454644,0,0,0,1
 04/24  16:00:00,58.05625684,0,0,83.73140483,1,0,0,1
 04/24  17:00:00,90.98387132,0,0,94.48181001,1,0,0,1
 04/24  18:00:00,73.82165978,0,0,61.05063905,1,0,0,1
 04/24  19:00:00,9.03714901,0,0,6.361509453,0,0,0,0
 04/24  20:00:00,0,0,0,0,0,0,0,0
 04/24  21:00:00,0,0,0,0,0,0,0,0
 04/24  22:00:00,0,0,0,0,0,0,0,0
 04/24  23:00:00,0,0,0,0,0,0,0,0
 04/24  24:00:00,0,0,0,0,0,0,0,0
 04/25  01:00:00,0,0,0,0,0,0,0,0
 04/25  02:00:00,0,0,0,0,0,0,0,0
 04/25  03:00:00,0,0,0,0,0,0,0,0
 04/25  04:00:00,0,0,0,0,0,0,0,0
 04/25  05:00:00,0,0,0,0,0,0,0,0
 04/25  06:00:00,0,0,0,0,0,0,0,0
 04/25  07:00:00,0,8.891747552,6.104804266,0,0,0,0,0
 04/25  08:00:00,0,78.92324898,72.03666229,0,0,1,1,0
 04/25  09:00:00,0,199.5813622,229.6136904,0,0,1,1,0
 04/25  10:00:00,0,151.267736,241.4996933,0,0,1,1,0
 04/25  11:00:00,0,57.02207301,157.6933037,0,0,1,1,0
 04/25  12:00:00,0,2.650654251,39.47072085,4.997783052,0,0,0,0
 04/25  13:00:00,0,0,10.541864,13.12827753,0,0,0,0
 04/25  14:00:00,10.05566173,0,0.413190494,81.46119904,0,0,0,1
 04/25  15:00:00,68.4484017,0,0,194.7208245,1,0,0,1
 04/25  16:00:00,148.1570217,0,0,215.6643334,1,0,0,1
 04/25  17:00:00,190.2506403,0,0,197.7535384,1,0,0,1
 04/25  18:00:00,182.241862,0,0,149.5410389,1,0,0,1
 04/25  19:00:00,76.75651986,0,0,52.37355375,1,0,0,1
 04/25  20:00:00,0,0,0,0,0,0,0,0
 04/25  21:00:00,0,0,0,0,0,0,0,0
 04/25  22:00:00,0,0,0,0,0,0,0,0
 04/25  23:00:00,0,0,0,0,0,0,0,0
 04/25  24:00:00,0,0,0,0,0,0,0,0
 04/26  01:00:00,0,0,0,0,0,0,0,0
 04/26  02:00:00,0,0,0,0,0,0,0,0
 04/26  03:00:00,0,0,0,0,0,0,0,0
 04/26  04:00:00,0,0,0,0,0,0,0,0
 04/26  05:00:00,0,0,0,0,0,0,0,0
 04/26  06:00:00,0,0,0,0,0,0,0,0
 04/26  07:00:00,0,10.81428756,7.424761946,0,0,0,0,0
 04/26  08:00:00,0,88.56590985,80.49838991,0,0,1,1,0
 04/26  09:00:00,0,210.2692074,241.8500922,0,0,1,1,0
 04/26  10:00:00,0,159.8480668,255.4353266,0,0,1,1,0
 04/26  11:00:00,0,62.14542034,172.0492299,0,0,1,1,0
 04/26  12:00:00,0,2.907370913,43.50354817,5.635938916,0,0,0,0
 04/26  13:00:00,0,0,12.63861128,15.8989764,0,0,0,0
 04/26  14:00:00,12.70999833,0,0.530920239,104.0686987,0,0,0,1
 04/26  15:00:00,78.04184751,0,0,223.1456045,1,0,0,1
 04/26  16:00:00,172.2145576,0,0,249.3893072,1,0,0,1
 04/26  17:00:00,263.8505717,0,0,274.050626,1,0,0,1
 04/26  18:00:00,231.0076049,0,0,189.7459554,1,0,0,1
 04/26  19:00:00,100.0694891,0,0,68.23905613,1,0,0,1
 04/26  20:00:00,0,0,0,0,0,0,0,0
 04/26  21:00:00,0,0,0,0,0,0,0,0
 04/26  22:00:00,0,0,0,0,0,0,0,0
 04/26  23:00:00,0,0,0,0,0,0,0,0
 04/26  24:00:00,0,0,0,0,0,0,0,0
 04/27  01:00:00,0,0,0,0,0,0,0,0
 04/27  02:00:00,0,0,0,0,0,0,0,0
 04/27  03:00:00,0,0,0,0,0,0,0,0
 04/27  04:00:00,0,0,0,0,0,0,0,0
 04/27  05:00:00,0,0,0,0,0,0,0,0
 04/27  06:00:00,0,0,0,0,0,0,0,0
 04/27  07:00:00,0,10.09333506,6.929777816,0,0,0,0,0
 04/27  08:00:00,0,86.73592112,79.03711908,0,0,1,1,0
 04/27  09:00:00,0,207.1628697,237.6592725,0,0,1,1,0
 04/27  10:00:00,0,132.6704401,210.0579472,0,0,1,1,0
 04/27  11:00:00,0,38.91158631,106.6963141,0,0,0,1,0
 04/27  12:00:00,0,1.738631194,25.86698317,3.24562004,0,0,0,0
 04/27  13:00:00,0,0,6.503139441,7.948966269,0,0,0,0
 04/27  14:00:00,3.726767708,0,0.220231897,33.07302605,0,0,0,0
 04/27  15:00:00,15.06583035,0,0,42.94590646,0,0,0,0
 04/27  16:00:00,48.2009408,0,0,69.11756731,0,0,0,1
 04/27  17:00:00,85.26311258,0,0,88.21854869,1,0,0,1
 04/27  18:00:00,86.64620609,0,0,71.36442671,1,0,0,1
 04/27  19:00:00,18.17883943,0,0,12.57498083,0,0,0,0
 04/27  20:00:00,0,0,0,0,0,0,0,0
 04/27  21:00:00,0,0,0,0,0,0,0,0
 04/27  22:00:00,0,0,0,0,0,0,0,0
 04/27  23:00:00,0,0,0,0,0,0,0,0
 04/27  24:00:00,0,0,0,0,0,0,0,0
 04/28  01:00:00,0,0,0,0,0,0,0,0
 04/28  02:00:00,0,0,0,0,0,0,0,0
 04/28  03:00:00,0,0,0,0,0,0,0,0
 04/28  04:00:00,0,0,0,0,0,0,0,0
 04/28  05:00:00,0,0,0,0,0,0,0,0
 04/28  06:00:00,0,0,0,0,0,0,0,0
 04/28  07:00:00,0,8.411112549,5.774814847,0,0,0,0,0
 04/28  08:00:00,0,61.41792629,55.45310839,0,0,1,1,0
 04/28  09:00:00,0,133.9544715,154.295676,0,0,1,1,0
 04/28  10:00:00,0,107.0057994,170.5095713,0,0,1,1,0
 04/28  11:00:00,0,35.82645241,97.76441491,0,0,0,1,0
 04/28  12:00:00,0,1.377801122,19.5549827,2.264378767,0,0,0,0
 04/28  13:00:00,0,0,4.391025708,5.441471267,0,0,0,0
 04/28  14:00:00,3.636500639,0,0.167048962,30.34798278,0,0,0,0
 04/28  15:00:00,20.49195833,0,0,58.69749254,0,0,0,1
 04/28  16:00:00,49.26983533,0,0,70.82918025,0,0,0,1
 04/28  17:00:00,91.55952115,0,0,94.90907645,1,0,0,1
 04/28  18:00:00,74.85222329,0,0,61.92480651,1,0,0,1
 04/28  19:00:00,8.268020849,0,0,5.847175169,0,0,0,0
 04/28  20:00:00,0,0,0,0,0,0,0,0
 04/28  21:00:00,0,0,0,0,0,0,0,0
 04/28  22:00:00,0,0,0,0,0,0,0,0
 04/28  23:00:00,0,0,0,0,0,0,0,0
 04/28  24:00:00,0,0,0,0,0,0,0,0
 04/29  01:00:00,0,0,0,0,0,0,0,0
 04/29  02:00:00,0,0,0,0,0,0,0,0
 04/29  03:00:00,0,0,0,0,0,0,0,0
 04/29  04:00:00,0,0,0,0,0,0,0,0
 04/29  05:00:00,0,0,0,0,0,0,0,0
 04/29  06:00:00,0,0,0,0,0,0,0,0
 04/29  07:00:00,0,0,0,0,0,0,0,0
 04/29  08:00:00,0,0,0,0,0,0,0,0
 04/29  09:00:00,0,0,0,0,0,0,0,0
 04/29  10:00:00,0,0.539196958,0.995364284,0,0,0,0,0
 04/29  11:00:00,0,1.130558566,3.073839061,0,0,0,0,0
 04/29  12:00:00,0,2.00E-02,0.164523982,0,0,0,0,0
 04/29  13:00:00,0,0,0,0,0,0,0,0
 04/29  14:00:00,0,0,0,0,0,0,0,0
 04/29  15:00:00,3.418156687,0,0,7.494935204,0,0,0,0
 04/29  16:00:00,31.89340334,0,0,45.97047402,0,0,0,0
 04/29  17:00:00,32.07396004,0,0,33.29974214,0,0,0,0
 04/29  18:00:00,40.93942628,0,0,33.68468737,0,0,0,0
 04/29  19:00:00,4.882689478,0,0,3.453056202,0,0,0,0
 04/29  20:00:00,0,0,0,0,0,0,0,0
 04/29  21:00:00,0,0,0,0,0,0,0,0
 04/29  22:00:00,0,0,0,0,0,0,0,0
 04/29  23:00:00,0,0,0,0,0,0,0,0
 04/29  24:00:00,0,0,0,0,0,0,0,0
 04/30  01:00:00,0,0,0,0,0,0,0,0
 04/30  02:00:00,0,0,0,0,0,0,0,0
 04/30  03:00:00,0,0,0,0,0,0,0,0
 04/30  04:00:00,0,0,0,0,0,0,0,0
 04/30  05:00:00,0,0,0,0,0,0,0,0
 04/30  06:00:00,0,0,0,0,0,0,0,0
 04/30  07:00:00,0,17.0625426,11.7146244,0,0,0,0,0
 04/30  08:00:00,0,98.31113166,87.30185913,0,0,1,1,0
 04/30  09:00:00,0,144.3204623,165.0204604,0,0,1,1,0
 04/30  10:00:00,0,82.81591176,130.2833595,0,0,1,1,0
 04/30  11:00:00,0,19.35774528,53.42971041,0,0,0,1,0
 04/30  12:00:00,0,1.078258515,16.88891466,2.245099813,0,0,0,0
 04/30  13:00:00,0,0,4.674855015,5.882322831,0,0,0,0
 04/30  14:00:00,4.498770707,0,0.197958702,37.46533605,0,0,0,0
 04/30  15:00:00,23.9265114,0,0,68.92728871,0,0,0,1
 04/30  16:00:00,40.82344524,0,0,60.83187755,0,0,0,1
 04/30  17:00:00,6.278028616,0,0,7.165692535,0,0,0,0
 04/30  18:00:00,5.17E-02,0,0,4.57E-02,0,0,0,0
 04/30  19:00:00,0,0,0,0,0,0,0,0
 04/30  20:00:00,0,0,0,0,0,0,0,0
 04/30  21:00:00,0,0,0,0,0,0,0,0
 04/30  22:00:00,0,0,0,0,0,0,0,0
 04/30  23:00:00,0,0,0,0,0,0,0,0
 04/30  24:00:00,0,0,0,0,0,0,0,0
 05/01  01:00:00,0,0,0,0,0,0,0,0
 05/01  02:00:00,0,0,0,0,0,0,0,0
 05/01  03:00:00,0,0,0,0,0,0,0,0
 05/01  04:00:00,0,0,0,0,0,0,0,0
 05/01  05:00:00,0,0,0,0,0,0,0,0
 05/01  06:00:00,0,0,0,0,0,0,0,0
 05/01  07:00:00,0,10.88409545,4.68035986,0,0,0,0,0
 05/01  08:00:00,0,66.1232247,46.51670655,0,0,1,0,0
 05/01  09:00:00,0,114.710819,100.1037066,0,0,1,1,0
 05/01  10:00:00,0,99.43975405,111.3864379,0,0,1,1,0
 05/01  11:00:00,0,44.62431075,71.10228449,0,0,0,1,0
 05/01  12:00:00,0,6.028232961,6.582871878,0.749581637,0,0,0,0
 05/01  13:00:00,0.383217188,0,2.583068139,3.004307183,0,0,0,0
 05/01  14:00:00,18.31547271,0,0,48.65737788,0,0,0,0
 05/01  15:00:00,101.2031573,0,0,159.1247297,1,0,0,1
 05/01  16:00:00,277.4485693,0,0,279.7904582,1,0,0,1
 05/01  17:00:00,334.5008082,0,0,264.9035954,1,0,0,1
 05/01  18:00:00,283.7956849,0,0,182.9670331,1,0,0,1
 05/01  19:00:00,142.1962446,0,0,76.45401825,1,0,0,1
 05/01  20:00:00,0,0,0,0,0,0,0,0
 05/01  21:00:00,0,0,0,0,0,0,0,0
 05/01  22:00:00,0,0,0,0,0,0,0,0
 05/01  23:00:00,0,0,0,0,0,0,0,0
 05/01  24:00:00,0,0,0,0,0,0,0,0
 05/02  01:00:00,0,0,0,0,0,0,0,0
 05/02  02:00:00,0,0,0,0,0,0,0,0
 05/02  03:00:00,0,0,0,0,0,0,0,0
 05/02  04:00:00,0,0,0,0,0,0,0,0
 05/02  05:00:00,0,0,0,0,0,0,0,0
 05/02  06:00:00,0,0,0,0,0,0,0,0
 05/02  07:00:00,0,6.630540908,2.851253708,0,0,0,0,0
 05/02  08:00:00,0,41.8070181,29.48435272,0,0,0,0,0
 05/02  09:00:00,0,70.54610057,61.2303064,0,0,1,1,0
 05/02  10:00:00,0,38.30908248,42.05258116,0,0,0,0,0
 05/02  11:00:00,0,5.804474925,9.027981509,0,0,0,0,0
 05/02  12:00:00,0,0.402603995,0.445737183,4.66E-02,0,0,0,0
 05/02  13:00:00,7.12E-02,0,0.192090687,0.270484371,0,0,0,0
 05/02  14:00:00,6.144284651,0,0,16.69920553,0,0,0,0
 05/02  15:00:00,40.93437243,0,0,65.10202911,0,0,0,1
 05/02  16:00:00,74.96128044,0,0,76.42363509,1,0,0,1
 05/02  17:00:00,54.02112565,0,0,43.0794503,1,0,0,0
 05/02  18:00:00,42.57516109,0,0,27.37286605,0,0,0,0
 05/02  19:00:00,27.50999185,0,0,14.75340323,0,0,0,0
 05/02  20:00:00,0,0,0,0,0,0,0,0
 05/02  21:00:00,0,0,0,0,0,0,0,0
 05/02  22:00:00,0,0,0,0,0,0,0,0
 05/02  23:00:00,0,0,0,0,0,0,0,0
 05/02  24:00:00,0,0,0,0,0,0,0,0
 05/03  01:00:00,0,0,0,0,0,0,0,0
 05/03  02:00:00,0,0,0,0,0,0,0,0
 05/03  03:00:00,0,0,0,0,0,0,0,0
 05/03  04:00:00,0,0,0,0,0,0,0,0
 05/03  05:00:00,0,0,0,0,0,0,0,0
 05/03  06:00:00,0,0,0,0,0,0,0,0
 05/03  07:00:00,0,20.64225,8.876544562,0,0,0,0,0
 05/03  08:00:00,0,130.3463518,91.93558315,0,0,1,1,0
 05/03  09:00:00,0,230.6698347,200.8261596,0,0,1,1,0
 05/03  10:00:00,0,163.7355859,181.8309618,0,0,1,1,0
 05/03  11:00:00,0,52.29230891,82.93982102,0,0,1,1,0
 05/03  12:00:00,0,6.677385807,7.238499594,0.773888667,0,0,0,0
 05/03  13:00:00,0.352203834,0,2.49944884,2.886544156,0,0,0,0
 05/03  14:00:00,16.0592796,0,0,42.55057567,0,0,0,0
 05/03  15:00:00,73.32113535,0,0,118.3439139,1,0,0,1
 05/03  16:00:00,129.4785171,0,0,131.3020848,1,0,0,1
 05/03  17:00:00,154.9845665,0,0,122.5614251,1,0,0,1
 05/03  18:00:00,142.990788,0,0,92.24246462,1,0,0,1
 05/03  19:00:00,60.72431131,0,0,32.7223331,1,0,0,0
 05/03  20:00:00,0,0,0,0,0,0,0,0
 05/03  21:00:00,0,0,0,0,0,0,0,0
 05/03  22:00:00,0,0,0,0,0,0,0,0
 05/03  23:00:00,0,0,0,0,0,0,0,0
 05/03  24:00:00,0,0,0,0,0,0,0,0
 05/04  01:00:00,0,0,0,0,0,0,0,0
 05/04  02:00:00,0,0,0,0,0,0,0,0
 05/04  03:00:00,0,0,0,0,0,0,0,0
 05/04  04:00:00,0,0,0,0,0,0,0,0
 05/04  05:00:00,0,0,0,0,0,0,0,0
 05/04  06:00:00,0,0,0,0,0,0,0,0
 05/04  07:00:00,0,14.51212727,6.240479813,0,0,0,0,0
 05/04  08:00:00,0,88.03479285,61.92490767,0,0,1,1,0
 05/04  09:00:00,0,144.0128868,125.2112651,0,0,1,1,0
 05/04  10:00:00,0,90.3445599,99.56919867,0,0,1,1,0
